Customer_ID,Customer_Name,Country,Year,Product_Category,Sub-Category,Profit
NC-18415,Nathan Cano,United States,2016,Office Supplies,Envelopes,13.13
BD-11770,Bryan Davis,United States,2016,Office Supplies,Storage,20.84
RR-19525,Rick Reed,United States,2016,Office Supplies,Appliances,27.44
DP-13105,Dave Poirier,United States,2016,Office Supplies,Binders,77.82
MG-17695,Maureen Gnade,United States,2014,Office Supplies,Appliances,8.16
PL-18925,Paul Lucas,United States,2014,Office Supplies,Labels,22.20
SC-20095,Sanjit Chand,United States,2016,Furniture,Furnishings,22.87
MS-17710,Maurice Satty,United States,2016,Furniture,Chairs,-88.78
SC-20575,Sonia Cooley,United States,2017,Office Supplies,Art,25.79
CB-12025,Cassandra Brandow,United States,2014,Office Supplies,Art,1.20
MH-17785,Maya Herman,United States,2014,Furniture,Tables,-28.36
SD-20485,Shirley Daniels,United States,2014,Technology,Phones,52.63
ZC-21910,Zuschuss Carroll,United States,2015,Technology,Accessories,69.99
BF-11020,Barry Franzsisch,United States,2017,Office Supplies,Paper,7.26
PR-18880,Patrick Ryan,United States,2017,Office Supplies,Paper,3.50
SM-20950,Suzanne McNair,United States,2015,Office Supplies,Storage,122.29
AJ-10795,Anthony Johnson,United States,2014,Office Supplies,Labels,126.39
NF-18385,Natalie Fritzler,United States,2017,Furniture,Chairs,15.15
LL-16840,Lauren Leatherbury,United States,2015,Furniture,Furnishings,119.69
NZ-18565,Nick Zandusky,United States,2016,Office Supplies,Binders,0.90
CS-12250,Chris Selesnick,United States,2014,Office Supplies,Envelopes,25.47
HL-15040,Hunter Lopez,United States,2017,Technology,Copiers,5039.99
CK-12325,Christine Kargatis,United States,2017,Office Supplies,Binders,-4.76
NS-18640,Noel Staavos,United States,2016,Office Supplies,Binders,4.38
PK-19075,Pete Kriz,United States,2016,Office Supplies,Labels,2.82
AG-10390,Allen Goldenen,United States,2014,Office Supplies,Paper,34.21
MH-18115,Mick Hernandez,United States,2017,Office Supplies,Binders,42.07
TB-21355,Todd Boyes,United States,2016,Office Supplies,Art,7.50
SC-20770,Stewart Carmichael,United States,2016,Office Supplies,Paper,13.92
JL-15850,John Lucas,United States,2015,Office Supplies,Paper,15.55
SP-20860,Sung Pak,United States,2017,Office Supplies,Paper,3.63
CL-12700,Craig Leslie,United States,2017,Office Supplies,Binders,4.20
JL-15835,John Lee,United States,2017,Technology,Accessories,48.33
CC-12145,Charles Crestani,United States,2016,Office Supplies,Paper,4.75
CM-12715,Craig M olinari,United States,2014,Technology,Phones,72.00
DK-13150,David K lendrick,United States,2017,Office Supplies,Binders,17.62
JP-15520,Jeremy Pistek,United States,2017,Office Supplies,Appliances,305.13
MH-17785,Maya Herman,United States,2015,Office Supplies,Paper,26.63
AH-10075,Adam Hart,United States,2016,Office Supplies,Paper,18.14
JW-15955,Joni Waerman,United States,2015,Furniture,Bookcases,-205.00
AB-10165,Alan Barnes,United States,2015,Technology,Accessories,24.94
BE-11455,Brad Eason,United States,2016,Furniture,Furnishings,11.63
YC-21895,Yoseph Carroll,United States,2016,Technology,Phones,37.08
TN-21040,Tanja Norvell,United States,2016,Technology,Accessories,-75.60
AG-10495,Andrew Gjertsen,United States,2015,Office Supplies,Labels,3.15
LS-17230,Lycoris Saunders,United States,2014,Office Supplies,Paper,9.33
DK-12835,Damala Kotsonis,United States,2014,Office Supplies,Binders,9.43
JM-15265,Janet Molinari,United States,2016,Office Supplies,Fasteners,6.26
VB-21745,Victo ria Brennan,United States,2015,Office Supplies,Paper,117.43
PO-19180,Philisse Overcash,United States,2015,Office Supplies,Art,3.11
PF-19120,Peter Fuller,United States,2015,Office Supplies,Paper,2.99
RA-19945,Ryan Akin,United States,2017,Furniture,Tables,-68.13
HJ-14875,Heather Jas,United States,2016,Office Supplies,Supplies,13.37
PA-19060,Pete Armstrong,United States,2017,Office Supplies,Envelopes,35.89
TS-21160,Theresa Swint,United States,2015,Office Supplies,Paper,6.22
JH-16180,Justin Hirsh,United States,2016,Furniture,Chairs,-12.20
JF-15355,Jay Fein,United States,2017,Furniture,Furnishings,7.97
MN-17935,Michael Nguyen,United States,2014,Office Supplies,Binders,-1.73
TG-21310,Toby Gnade,United States,2015,Office Supplies,Paper,6.70
TM-21010,Tamara Manning,United States,2015,Office Supplies,Labels,7.56
CB-12025,Cassandra Brandow,United States,2016,Office Supplies,Paper,100.43
DS-13180,David Smith,United States,2015,Office Supplies,Art,0.97
JH-15910,Jonathan Howell,United States,2016,Office Supplies,Storage,26.06
AG-10330,Alex Grayson,United States,2017,Office Supplies,Binders,-9.81
MC-17425,Mark Cousins,United States,2014,Technology,Copiers,135.00
TB-21055,Ted Butterfield,United States,2017,Office Supplies,Paper,73.41
BS-11755,Bruce Stewart,United States,2014,Furniture,Tables,-161.88
PP-18955,Paul Prost,United States,2017,Technology,Phones,38.40
LR-17035,Lisa Ryan,United States,2017,Technology,Phones,10.79
MH-17620,Matt Hagelstein,United States,2017,Technology,Phones,100.24
JF-15355,Jay Fein,United States,2015,Furniture,Chairs,27.09
YS-21880,Yana Sorensen,United States,2015,Office Supplies,Storage,120.95
SC-20020,Sam Craven,United States,2014,Office Supplies,Paper,9.35
CS-12250,Chris Selesnick,United States,2016,Office Supplies,Binders,11.75
JL-15835,John Lee,United States,2017,Technology,Copiers,629.99
EK-13795,Eileen Kiefer,United States,2017,Office Supplies,Art,6.07
TP-21130,Theone Pippenger,United States,2017,Technology,Accessories,63.98
BD-11620,Brian DeCherney,United States,2014,Office Supplies,Paper,108.74
DK-13375,Dennis Kane,United States,2016,Furniture,Furnishings,10.89
RF-19735,Roland Fjeld,United States,2017,Office Supplies,Binders,16.41
BD-11320,Bil Donatelli,United States,2016,Office Supplies,Paper,21.78
DW-13195,David Wiener,United States,2014,Office Supplies,Appliances,6.49
CK-12325,Christine Kargatis,United States,2014,Furniture,Chairs,284.98
AJ-10795,Anthony Johnson,United States,2017,Office Supplies,Envelopes,28.95
DL-12925,Daniel Lacy,United States,2015,Technology,Phones,71.27
JH-15985,Joseph Holt,United States,2016,Office Supplies,Binders,19.97
PG-18820,Patrick Gardner,United States,2016,Office Supplies,Binders,-29.94
TB-21055,Ted Butterfield,United States,2017,Office Supplies,Envelopes,2.88
CT-11995,Carol Triggs,United States,2016,Office Supplies,Supplies,-34.76
RB-19360,Raymond Buch,United States,2017,Office Supplies,Art,0.93
PG-18820,Patrick Gardner,United States,2016,Furniture,Furnishings,61.38
GB-14575,Giulietta Baptist,United States,2015,Office Supplies,Storage,24.07
PT-19090,Pete Takahito,United States,2017,Office Supplies,Storage,-0.77
TH-21550,Tracy Hopkins,United States,2017,Office Supplies,Art,5.41
NM-18520,Neoma Murray,United States,2017,Office Supplies,Labels,2.82
SW-20245,Scot Wooten,United States,2017,Furniture,Chairs,-47.87
RD-19585,Rob Dowd,United States,2017,Office Supplies,Storage,0.88
DB-13210,Dean Braden,United States,2016,Furniture,Furnishings,11.65
CB-12535,Claudia Bergmann,United States,2015,Office Supplies,Binders,59.01
AB-10255,Alejandro Ballentine,United States,2016,Office Supplies,Binders,6.94
EN-13780,Edward Nazzal,United States,2016,Office Supplies,Binders,41.01
JA-15970,Joseph Airdo,United States,2014,Office Supplies,Art,0.46
RP-19855,Roy Phan,United States,2016,Office Supplies,Storage,160.62
HR-14770,Hallie Redmond,United States,2017,Furniture,Furnishings,8.53
BN-11515,Bradley Nguyen,United States,2014,Office Supplies,Appliances,36.57
KD-16495,Keith Dawkins,United States,2016,Office Supplies,Appliances,4.54
CS-12175,Charles Sheldon,United States,2017,Office Supplies,Supplies,4.77
VM-21685,Valerie Mitchum,United States,2016,Office Supplies,Binders,11.56
SM-20950,Suzanne McNair,United States,2014,Office Supplies,Labels,18.02
JP-16135,Julie Prescott,United States,2016,Furniture,Furnishings,31.54
SG-20605,Speros Goranitis,United States,2014,Office Supplies,Storage,-7.74
MS-17365,Maribeth chnelling,United States,2014,Office Supplies,Binders,5.82
AW-10840,Anth ony Witt,United States,2017,Technology,Phones,12.60
MC-18130,Mike Caudle,United States,2016,Office Supplies,Supplies,4.97
LF-17185,Luke Foster,United States,2016,Office Supplies,Art,0.72
JL-15235,Janet Lee,United States,2016,Office Supplies,Labels,6.87
MP-17470,Mark Packer,United States,2016,Furniture,Furnishings,8.94
RB-19795,Ross Baird,United States,2016,Technology,Accessories,76.64
PO-19195,Phillina Ober,United States,2014,Office Supplies,Binders,-5.49
AS-10090,Adam Shillingsburg,United States,2016,Office Supplies,Labels,1.76
DB-13615,Doug Bickford,United States,2017,Office Supplies,Paper,27.44
PW-19240,Pierre Wener,United States,2015,Office Supplies,Binders,1270.99
CC-12100,Chad Cunningham,United States,2016,Office Supplies,Art,10.63
EM-14200,Evan Minnotte,United States,2017,Technology,Accessories,20.77
EM-14095,Eudokia Martin,United States,2016,Office Supplies,Labels,6.87
BS-11380,Bil Stewart,United States,2017,Office Supplies,Binders,-24.42
ES-14020,Erica Smith,United States,2017,Furniture,Chairs,-23.58
KN-16450,Kean Nguyen,United States,2017,Furniture,Furnishings,112.42
TH-21115,Thea Hudgings,United States,2016,Furniture,Furnishings,-67.14
RH-19600,Rob Haberlin,United States,2015,Office Supplies,Storage,48.99
SG-20470,Sheri Gordon,United States,2015,Furniture,Chairs,1.31
CS-11950,Carlos Soltero,United States,2017,Furniture,Furnishings,10.91
NM-18520,Neoma Murray,United States,2015,Office Supplies,Storage,0.84
TS-21205,Thomas Seio,United States,2017,Technology,Phones,27.00
KC-16540,Kelly Collister,United States,2016,Office Supplies,Paper,3.58
AI-10855,Arianne Irving,United States,2016,Office Supplies,Storage,187.40
JD-16060,Julia Dunbar,United States,2015,Furniture,Chairs,-29.25
DK-13375,Dennis Kane,United States,2015,Furniture,Chairs,-24.24
GZ-14470,Gary Zandusky,United States,2017,Technology,Machines,225.60
JP-15520,Jeremy Pistek,United States,2014,Office Supplies,Paper,28.82
CS-11950,Carlos Soltero,United States,2014,Office Supplies,Binders,-40.80
JG-15160,James Galang,United States,2016,Office Supplies,Art,4.58
LW-17215,Luke Weiss,United States,2016,Office Supplies,Storage,5.84
TH-21550,Tracy Hopkins,United States,2015,Technology,Phones,147.48
DP-13000,Darren Powers,United States,2017,Office Supplies,Paper,32.47
JF-15565,Jill Fjeld,United States,2017,Office Supplies,Binders,-10.62
RB-19360,Raymond Buch,United States,2017,Office Supplies,Labels,9.51
JD-15895,Jonathan Doherty,United States,2016,Office Supplies,Binders,3.17
LC-16885,Lena Creighton,United States,2015,Office Supplies,Binders,1143.89
EH-14005,Erica Hernandez,United States,2017,Office Supplies,Labels,13.31
GM-14455,Gary Mitchum,United States,2017,Office Supplies,Art,68.36
BN-11470,Brad Norvell,United States,2014,Office Supplies,Appliances,18.77
BT-11305,Beth Thompson,United States,2017,Furniture,Furnishings,12.83
MP-17965,Michael Paige,United States,2015,Furniture,Bookcases,5.80
AB-10600,Ann Blume,United States,2017,Technology,Phones,15.12
KN-16390,Katherine Nockton,United States,2017,Office Supplies,Paper,7.26
MA-17560,Matt Abelman,United States,2015,Office Supplies,Paper,84.94
EB-13705,Ed Braxton,United States,2015,Office Supplies,Paper,35.66
BD-11605,Brian Dahlen,United States,2014,Furniture,Chairs,-12.20
HL-15040,Hunter Lopez,United States,2014,Furniture,Furnishings,11.58
SU-20665,Stephanie Ulpright,United States,2017,Office Supplies,Art,1.86
TH-21550,Tracy Hopkins,United States,2017,Office Supplies,Paper,2.04
EB-13975,Erica Bern,United States,2016,Office Supplies,Supplies,-4.38
MC-17275,Marc Crier,United States,2014,Furniture,Chairs,121.99
AS-10630,Ann Steele,United States,2014,Office Supplies,Storage,70.03
AC-10450,Amy Cox,United States,2017,Office Supplies,Binders,843.17
MC-17590,Matt Collister,United States,2014,Office Supplies,Paper,3.63
AC-10615,Ann Chong,United States,2017,Office Supplies,Binders,8.92
PB-18805,Patrick Bzostek,United States,2017,Office Supplies,Binders,29.37
HR-14830,Harold Ryan,United States,2014,Office Supplies,Storage,53.35
RD-19585,Rob Dowd,United States,2015,Technology,Accessories,27.37
AR-10825,Anthony Rawles,United States,2014,Office Supplies,Art,10.37
ND-18370,Natalie DeCherney,United States,2014,Office Supplies,Storage,-94.33
CL-12565,Clay Ludtke,United States,2016,Office Supplies,Binders,7.38
MC-18130,Mike Caudle,United States,2016,Furniture,Tables,33.85
AB-10060,Adam Bellavance,United States,2016,Furniture,Furnishings,40.92
DB-13060,Dave Brooks,United States,2017,Technology,Phones,20.25
XP-21865,Xylona Preis,United States,2014,Office Supplies,Binders,13.37
CT-11995,Carol Triggs,United States,2017,Office Supplies,Art,2.51
TB-21625,Trudy Brown,United States,2015,Office Supplies,Storage,2.44
LT-17110,Liz Thompson,United States,2017,Technology,Phones,-40.47
MM-17920,Michael Moore,United States,2016,Office Supplies,Art,0.81
LS-16975,Lindsay Shagiari,United States,2017,Office Supplies,Envelopes,4.43
NC-18535,Nick Crebassa,United States,2014,Office Supplies,Binders,421.59
DS-13180,David Smith,United States,2015,Office Supplies,Storage,3.24
DR-12940,Daniel Raglin,United States,2015,Furniture,Chairs,15.19
SH-20395,ShahiHopkins,United States,2017,Office Supplies,Binders,-1.93
JP-16135,Julie Prescott,United States,2015,Office Supplies,Binders,7.43
KF-16285,Karen Ferguson,United States,2014,Furniture,Chairs,73.19
PG-18895,Paul Gonzalez,United States,2017,Office Supplies,Art,50.92
MS-17365,Maribeth chnelling,United States,2017,Office Supplies,Labels,2.72
GM-14455,Gary Mitchum,United States,2014,Furniture,Furnishings,23.38
FH-14350,Fred Harton,United States,2015,Office Supplies,Paper,48.94
SE-20110,Sanjit Engle,United States,2015,Technology,Accessories,34.91
CM-12655,Corinna Mitchell,United States,2015,Technology,Accessories,37.79
TG-21310,Toby Gnade,United States,2016,Office Supplies,Binders,13.35
PS-18970,Paul Stevenson,United States,2017,Office Supplies,Fasteners,0.39
JK-15370,Jay Kimmel,United States,2014,Office Supplies,Paper,3.63
PF-19120,Peter Fuller,United States,2015,Office Supplies,Labels,41.22
EM-13960,Eric Murdock,United States,2015,Office Supplies,Binders,-4.49
TS-21340,Toby Swindell,United States,2014,Office Supplies,Binders,3.01
LD-17005,Lisa DeCherney,United States,2014,Office Supplies,Storage,362.84
ME-18010,Michelle Ellison,United States,2014,Furniture,Chairs,50.10
MA-17560,Matt Abelman,United States,2014,Office Supplies,Paper,4.12
DR-12940,Daniel Raglin,United States,2016,Technology,Copiers,2591.96
DD-13570,Dorothy Dickinson,United States,2017,Office Supplies,Fasteners,12.53
TP-21565,Tracy P oddar,United States,2017,Office Supplies,Storage,14.75
RB-19795,Ross Baird,United States,2017,Technology,Accessories,13.56
TB-21520,Tracy Blumstein,United States,2014,Furniture,Tables,-122.88
SB-20290,Sean Braxton,United States,2014,Technology,Machines,-510.00
CR-12820,Cyra Reiten,United States,2017,Office Supplies,Art,52.63
NB-18655,Nona Balk,United States,2016,Office Supplies,Labels,5.70
NF-18385,Natalie Fritzler,United States,2015,Technology,Phones,-17.00
ME-17320,Maria Etezadi,United States,2017,Furniture,Chairs,-36.21
RP-19390,Resi Plking,United States,2016,Office Supplies,Binders,89.95
CS-11950,Carlos Soltero,United States,2017,Office Supplies,Labels,4.54
JE-15715,Joe Elijah,United States,2017,Furniture,Chairs,52.38
MC-17605,Matt Connell,United States,2014,Furniture,Furnishings,5.50
BC-11125,Becky Castell,United States,2017,Technology,Accessories,10.90
BS-11590,Brendan Sweed,United States,2015,Office Supplies,Appliances,2.10
TP-21130,Theone Pippenger,United States,2017,Furniture,Chairs,412.54
ND-18370,Natalie DeCherney,United States,2017,Office Supplies,Storage,-7.73
DM-13525,Don Miller,United States,2015,Furniture,Furnishings,50.56
MT-17815,Meg Tillman,United States,2015,Office Supplies,Binders,-3.52
BF-10975,Barbara Fisher,United States,2014,Office Supplies,Art,4.49
KE-16420,Kat rina Edelman,United States,2017,Furniture,Bookcases,-27.26
TC-20980,Tamara Chand,United States,2016,Office Supplies,Binders,16.84
MC-17605,Matt Connell,United States,2014,Furniture,Chairs,-19.26
WB-21850,William Brown,United States,2015,Office Supplies,Appliances,15.02
CS-12250,Chris Selesnick,United States,2017,Technology,Phones,8.64
SF-20065,Sandra Flanagan,United States,2017,Furniture,Chairs,-1.02
YC-21895,Yoseph Carroll,United States,2016,Technology,Copiers,374.99
WB-21850,William Brown,United States,2017,Office Supplies,Binders,302.37
SW-20275,Scott Williamson,United States,2017,Office Supplies,Storage,43.45
GB-14530,Ge orge Bell,United States,2015,Furniture,Furnishings,10.25
HG-15025,Hunter Glantz,United States,2014,Technology,Copiers,624.99
PK-18910,Paul Knutson,United States,2016,Technology,Phones,-46.80
CD-12790,Cynthia Delaney,United States,2016,Technology,Accessories,14.99
KL-16645,Ken Lonsdale,United States,2016,Furniture,Furnishings,-2.83
LH-17020,Lisa Hazard,United States,2014,Office Supplies,Binders,-79.34
BD-11770,Bryan Davis,United States,2016,Office Supplies,Art,5.40
MM-18280,Muhammed MacIntyre,United States,2016,Office Supplies,Paper,30.98
JM-15655,Jim Mitchum,United States,2017,Office Supplies,Labels,8.67
RC-19960,Ryan Crowe,United States,2017,Furniture,Furnishings,6.04
SC-20380,ShahiCollister,United States,2017,Furniture,Bookcases,374.63
DM-13345,Denise Monton,United States,2017,Office Supplies,Binders,33.93
SM-20005,Sally Matthias,United States,2016,Furniture,Furnishings,-5.69
LC-16885,Lena Creighton,United States,2015,Furniture,Furnishings,-182.35
